Hour,GHI,DHI,Temperature,Wind Speed,IT
3960.0,0.0,0.0,32.0,0.0,0.0
3961.0,0.0,0.0,31.0,0.1,0.0
3962.0,0.0,0.0,31.0,0.1,0.0
3963.0,0.0,0.0,30.0,0.2,0.0
3964.0,0.0,0.0,30.0,0.2,0.0
3965.0,0.0,0.0,29.0,0.2,0.0
3966.0,0.0,0.0,29.0,0.2,0.0
3967.0,49.0,47.0,31.0,0.2,45.67571390456272
3968.0,228.0,156.0,34.0,0.2,202.8393017154206
3969.0,459.0,199.0,37.0,0.2,407.6570118777747
3970.0,650.0,235.0,39.0,0.1,588.7547764112695
3971.0,804.0,258.0,40.0,0.1,736.4370957502615
3972.0,906.0,272.0,41.0,0.0,831.9779157049186
3973.0,948.0,277.0,42.0,0.0,864.781930919456
3974.0,924.0,274.0,42.0,0.1,827.8987272415994
3975.0,560.0,410.0,41.0,0.1,512.217515025586
3976.0,564.0,351.0,40.0,0.2,488.6975394743182
3977.0,476.0,246.0,39.0,0.2,351.44213430203104
3978.0,282.0,171.0,37.0,0.2,120.10043578881132
3979.0,101.0,87.0,36.0,0.3,-4116346.5848612976
3980.0,0.0,0.0,35.0,0.3,0.0
3981.0,0.0,0.0,34.0,0.3,0.0
3982.0,0.0,0.0,33.0,0.4,0.0
3983.0,0.0,0.0,33.0,0.4,0.0
3984.0,0.0,0.0,32.0,0.5,0.0
3985.0,0.0,0.0,31.0,0.5,0.0
3986.0,0.0,0.0,30.0,0.5,0.0
3987.0,0.0,0.0,29.0,0.4,0.0
3988.0,0.0,0.0,29.0,0.3,0.0
3989.0,0.0,0.0,28.0,0.3,0.0
3990.0,0.0,0.0,28.0,0.2,0.0
3991.0,35.0,35.0,30.0,0.2,33.124355652982146
3992.0,210.0,156.0,32.0,0.2,188.9876998412302
3993.0,432.0,236.0,35.0,0.2,388.5534294213493
3994.0,621.0,256.0,36.0,0.1,564.2940193952616
3995.0,802.0,258.0,38.0,0.1,734.3858552699442
3996.0,905.0,272.0,40.0,0.2,830.8159832497928
3997.0,933.0,354.0,40.0,0.2,854.8166631023131
3998.0,633.0,415.0,41.0,0.2,583.3803707450957
3999.0,823.0,292.0,41.0,0.3,715.8293429296671
4000.0,626.0,301.0,40.0,0.3,523.6267460399525
4001.0,516.0,211.0,38.0,0.4,357.1661698278706
4002.0,307.0,172.0,36.0,0.4,113.15316180098024
4003.0,102.0,87.0,34.0,0.4,-4397326.480145973
4004.0,0.0,0.0,33.0,0.4,0.0
4005.0,0.0,0.0,32.0,0.4,0.0
4006.0,0.0,0.0,31.0,0.4,0.0
4007.0,0.0,0.0,30.0,0.3,0.0
4008.0,0.0,0.0,30.0,0.3,0.0
4009.0,0.0,0.0,29.0,0.2,0.0
4010.0,0.0,0.0,28.0,0.2,0.0
4011.0,0.0,0.0,28.0,0.1,0.0
4012.0,0.0,0.0,28.0,0.1,0.0
4013.0,0.0,0.0,27.0,0.1,0.0
4014.0,0.0,0.0,27.0,0.1,0.0
4015.0,41.0,41.0,29.0,0.1,38.802816622064796
4016.0,92.0,92.0,32.0,0.1,87.06973485926736
4017.0,314.0,259.0,35.0,0.1,291.44382366589724
4018.0,436.0,352.0,37.0,0.2,407.2035144055473
4019.0,677.0,379.0,40.0,0.2,627.1069486813706
4020.0,701.0,407.0,41.0,0.2,651.4029060067877
4021.0,684.0,448.0,43.0,0.1,635.7845608663575
4022.0,590.0,447.0,43.0,0.1,548.0466452460054
4023.0,421.0,366.0,43.0,0.1,391.89487780747686
4024.0,151.0,150.0,42.0,0.1,142.69611678435285
4025.0,152.0,152.0,41.0,0.1,143.85434455009388
4026.0,171.0,162.0,39.0,0.1,150.08392849966296
4027.0,66.0,66.0,37.0,0.1,62.463070659909185
4028.0,0.0,0.0,36.0,0.1,0.0
4029.0,0.0,0.0,35.0,0.1,0.0
4030.0,0.0,0.0,34.0,0.1,0.0
4031.0,0.0,0.0,33.0,0.1,0.0
4032.0,0.0,0.0,33.0,0.2,0.0
4033.0,0.0,0.0,32.0,0.3,0.0
4034.0,0.0,0.0,31.0,0.3,0.0
4035.0,0.0,0.0,30.0,0.3,0.0
4036.0,0.0,0.0,30.0,0.3,0.0
4037.0,0.0,0.0,29.0,0.3,0.0
4038.0,0.0,0.0,29.0,0.2,0.0
4039.0,31.0,31.0,30.0,0.2,29.33871500692704
4040.0,114.0,114.0,32.0,0.2,107.89075841257042
4041.0,227.0,212.0,35.0,0.1,213.26452265311698
4042.0,626.0,290.0,37.0,0.1,570.5892101794277
4043.0,797.0,263.0,39.0,0.0,729.7171490874697
4044.0,913.0,274.0,41.0,0.0,837.7434567237334
4045.0,956.0,279.0,42.0,0.0,871.4419568611706
4046.0,854.0,318.0,43.0,0.0,769.3868993139725
4047.0,849.0,265.0,43.0,0.0,733.9420747242374
4048.0,706.0,245.0,42.0,0.0,570.5397979018936
4049.0,522.0,213.0,40.0,0.0,361.5651777573382
4050.0,312.0,182.0,38.0,0.0,126.5781228625421
4051.0,31.0,31.0,36.0,0.1,29.33871500692704
4052.0,0.0,0.0,35.0,0.2,0.0
4053.0,0.0,0.0,34.0,0.3,0.0
4054.0,0.0,0.0,33.0,0.3,0.0
4055.0,0.0,0.0,32.0,0.3,0.0
4056.0,0.0,0.0,31.0,0.3,0.0
4057.0,0.0,0.0,30.0,0.3,0.0
4058.0,0.0,0.0,30.0,0.3,0.0
4059.0,0.0,0.0,29.0,0.3,0.0
4060.0,0.0,0.0,29.0,0.3,0.0
4061.0,0.0,0.0,28.0,0.3,0.0
4062.0,0.0,0.0,28.0,0.3,0.0
4063.0,56.0,53.0,30.0,0.3,51.93360776169863
4064.0,247.0,151.0,32.0,0.3,216.1852114103604
4065.0,461.0,201.0,34.0,0.3,408.94905979303303
4066.0,655.0,237.0,36.0,0.2,592.5542944265766
4067.0,812.0,261.0,38.0,0.2,742.9806042707005
4068.0,917.0,275.0,40.0,0.1,841.2626746968753
4069.0,961.0,280.0,41.0,0.1,875.8541457910951
4070.0,940.0,278.0,41.0,0.1,841.5578470160917
4071.0,855.0,267.0,41.0,0.1,739.1121182074693
4072.0,701.0,255.0,41.0,0.0,569.046862827658
4073.0,316.0,267.0,39.0,0.0,278.10345612930706
4074.0,310.0,182.0,38.0,0.1,128.2987069994095
4075.0,109.0,91.0,36.0,0.1,-5229817.089021037
4076.0,0.0,0.0,35.0,0.2,0.0
4077.0,0.0,0.0,34.0,0.3,0.0
4078.0,0.0,0.0,33.0,0.3,0.0
4079.0,0.0,0.0,33.0,0.4,0.0
4080.0,0.0,0.0,32.0,0.4,0.0
4081.0,0.0,0.0,31.0,0.4,0.0
4082.0,0.0,0.0,30.0,0.4,0.0
4083.0,0.0,0.0,30.0,0.4,0.0
4084.0,0.0,0.0,30.0,0.4,0.0
4085.0,0.0,0.0,29.0,0.4,0.0
4086.0,0.0,0.0,29.0,0.4,0.0
4087.0,55.0,52.0,30.0,0.4,50.98343713221771
4088.0,236.0,154.0,33.0,0.4,208.2861664470599
4089.0,460.0,200.0,35.0,0.4,407.8987004486008
4090.0,652.0,236.0,37.0,0.4,589.7284879904058
4091.0,808.0,260.0,39.0,0.4,739.217791337452
4092.0,911.0,273.0,39.0,0.4,835.6466593261855
4093.0,954.0,279.0,40.0,0.4,869.4460964786228
4094.0,931.0,276.0,40.0,0.4,833.5053970281442
4095.0,845.0,264.0,39.0,0.4,730.4951924266973
4096.0,704.0,244.0,38.0,0.4,569.0298037853047
4097.0,521.0,213.0,37.0,0.4,361.6203102880872
4098.0,311.0,173.0,36.0,0.4,117.42535489039201
4099.0,100.0,85.0,35.0,0.4,-4345186.012859961
4100.0,0.0,0.0,34.0,0.4,0.0
4101.0,0.0,0.0,33.0,0.5,0.0
4102.0,0.0,0.0,33.0,0.5,0.0
4103.0,0.0,0.0,32.0,0.5,0.0
4104.0,0.0,0.0,31.0,0.5,0.0
4105.0,0.0,0.0,31.0,0.5,0.0
4106.0,0.0,0.0,30.0,0.5,0.0
4107.0,0.0,0.0,29.0,0.5,0.0
4108.0,0.0,0.0,29.0,0.5,0.0
4109.0,0.0,0.0,28.0,0.5,0.0
4110.0,0.0,0.0,28.0,0.5,0.0
4111.0,50.0,45.0,30.0,0.5,45.532844213362694
4112.0,240.0,153.0,32.0,0.5,211.10516791536386
4113.0,454.0,193.0,34.0,0.5,402.0291251577725
4114.0,656.0,237.0,37.0,0.5,593.2260381332632
4115.0,813.0,261.0,39.0,0.5,743.6808796415906
4116.0,918.0,275.0,41.0,0.5,841.9985098794918
4117.0,962.0,280.0,42.0,0.5,876.632895325948
4118.0,939.0,277.0,43.0,0.5,840.5691127778979
4119.0,853.0,266.0,43.0,0.5,737.4095830216243
4120.0,711.0,246.0,43.0,0.5,574.747341629576
4121.0,527.0,214.0,42.0,0.5,365.50474276272183
4122.0,313.0,174.0,40.0,0.5,119.1016896503613
4123.0,106.0,90.0,38.0,0.5,-4621084.331383738
4124.0,0.0,0.0,37.0,0.5,0.0
4125.0,0.0,0.0,36.0,0.5,0.0
4126.0,0.0,0.0,35.0,0.5,0.0
4127.0,0.0,0.0,34.0,0.6,0.0
4128.0,0.0,0.0,33.0,0.6,0.0
4129.0,0.0,0.0,32.0,0.6,0.0
4130.0,0.0,0.0,31.0,0.6,0.0
4131.0,0.0,0.0,30.0,0.6,0.0
4132.0,0.0,0.0,29.0,0.6,0.0
4133.0,0.0,0.0,29.0,0.6,0.0
4134.0,0.0,0.0,29.0,0.5,0.0
4135.0,54.0,51.0,30.0,0.5,50.0303628125925
4136.0,245.0,152.0,32.0,0.5,214.68803847445693
4137.0,453.0,192.0,34.0,0.5,401.0161081411529
4138.0,658.0,238.0,37.0,0.5,594.989169110233
4139.0,816.0,262.0,39.0,0.5,746.3776524454054
4140.0,922.0,276.0,41.0,0.5,845.6328746936621
4141.0,965.0,281.0,43.0,0.5,879.3777377890518
4142.0,943.0,278.0,43.0,0.5,844.182587665741
4143.0,858.0,267.0,43.0,0.5,741.7686292529646
4144.0,703.0,235.0,43.0,0.5,566.7352375685413
4145.0,530.0,215.0,41.0,0.5,367.86664350610454
4146.0,313.0,173.0,40.0,0.5,118.88003221750874
4147.0,102.0,87.0,38.0,0.5,-4319429.954959006
4148.0,0.0,0.0,37.0,0.5,0.0
4149.0,0.0,0.0,36.0,0.5,0.0
4150.0,0.0,0.0,34.0,0.5,0.0
4151.0,0.0,0.0,33.0,0.6,0.0
4152.0,0.0,0.0,32.0,0.6,0.0
4153.0,0.0,0.0,31.0,0.6,0.0
4154.0,0.0,0.0,30.0,0.6,0.0
4155.0,0.0,0.0,30.0,0.6,0.0
4156.0,0.0,0.0,29.0,0.5,0.0
4157.0,0.0,0.0,28.0,0.5,0.0
4158.0,0.0,0.0,28.0,0.5,0.0
4159.0,38.0,38.0,29.0,0.5,35.96358613752347
4160.0,227.0,158.0,32.0,0.5,202.06046186579516
4161.0,452.0,192.0,34.0,0.5,400.12848123192913
4162.0,655.0,237.0,37.0,0.4,592.2460141434264
4163.0,812.0,261.0,40.0,0.4,742.7173172107332
4164.0,916.0,274.0,42.0,0.4,840.1342189500002
4165.0,959.0,280.0,43.0,0.4,873.9941836413658
4166.0,937.0,277.0,44.0,0.4,838.9568400447221
4167.0,851.0,266.0,44.0,0.4,736.0031532993836
4168.0,709.0,245.0,43.0,0.4,573.4880885360752
4169.0,525.0,214.0,42.0,0.4,365.2329602661977
4170.0,315.0,173.0,40.0,0.4,119.28595875807866
4171.0,107.0,90.0,38.0,0.5,-4880936.329710123
4172.0,0.0,0.0,36.0,0.5,0.0
4173.0,0.0,0.0,35.0,0.6,0.0
4174.0,0.0,0.0,34.0,0.6,0.0
4175.0,0.0,0.0,33.0,0.6,0.0
4176.0,0.0,0.0,32.0,0.5,0.0
4177.0,0.0,0.0,31.0,0.5,0.0
4178.0,0.0,0.0,30.0,0.5,0.0
4179.0,0.0,0.0,30.0,0.5,0.0
4180.0,0.0,0.0,29.0,0.5,0.0
4181.0,0.0,0.0,29.0,0.4,0.0
4182.0,0.0,0.0,28.0,0.4,0.0
4183.0,48.0,45.0,30.0,0.4,44.34641466786017
4184.0,237.0,151.0,32.0,0.4,208.35168237059355
4185.0,451.0,192.0,35.0,0.4,399.26023564060415
4186.0,653.0,237.0,38.0,0.4,590.4769874565565
4187.0,810.0,260.0,40.0,0.3,740.8903529203313
4188.0,915.0,274.0,43.0,0.3,839.2812485436884
4189.0,958.0,279.0,44.0,0.3,873.137031129494
4190.0,937.0,277.0,45.0,0.3,839.090527304868
4191.0,851.0,266.0,45.0,0.3,736.1931033346929
4192.0,710.0,245.0,44.0,0.3,574.497169619047
4193.0,526.0,214.0,43.0,0.3,366.187860487187
4194.0,309.0,176.0,41.0,0.3,125.90236384756953
4195.0,98.0,85.0,39.0,0.4,-3721542.2229547333
4196.0,0.0,0.0,37.0,0.4,0.0
4197.0,0.0,0.0,36.0,0.5,0.0
4198.0,0.0,0.0,35.0,0.5,0.0
4199.0,0.0,0.0,34.0,0.5,0.0
4200.0,0.0,0.0,33.0,0.5,0.0
4201.0,0.0,0.0,32.0,0.5,0.0
4202.0,0.0,0.0,31.0,0.5,0.0
4203.0,0.0,0.0,30.0,0.4,0.0
4204.0,0.0,0.0,30.0,0.4,0.0
4205.0,0.0,0.0,29.0,0.4,0.0
4206.0,0.0,0.0,29.0,0.4,0.0
4207.0,55.0,51.0,30.0,0.4,50.60780988916292
4208.0,246.0,149.0,32.0,0.4,214.80919958508088
4209.0,452.0,198.0,34.0,0.4,400.7300263447449
4210.0,644.0,234.0,36.0,0.4,582.37502179407
4211.0,800.0,258.0,37.0,0.3,731.8524325369626
4212.0,905.0,272.0,39.0,0.3,830.2396215628089
4213.0,948.0,277.0,40.0,0.3,864.197739912888
4214.0,927.0,274.0,41.0,0.2,830.307904512821
4215.0,842.0,263.0,41.0,0.2,728.6161960814875
4216.0,702.0,243.0,40.0,0.2,568.4923153597364
4217.0,521.0,212.0,39.0,0.2,363.17835247041154
4218.0,310.0,176.0,37.0,0.2,126.54388490455953
4219.0,109.0,92.0,36.0,0.3,-4852529.480045652
4220.0,0.0,0.0,35.0,0.4,0.0
4221.0,0.0,0.0,34.0,0.4,0.0
4222.0,0.0,0.0,33.0,0.5,0.0
4223.0,0.0,0.0,32.0,0.5,0.0
4224.0,0.0,0.0,31.0,0.5,0.0
4225.0,0.0,0.0,31.0,0.5,0.0
4226.0,0.0,0.0,30.0,0.4,0.0
4227.0,0.0,0.0,30.0,0.4,0.0
4228.0,0.0,0.0,30.0,0.4,0.0
4229.0,0.0,0.0,29.0,0.4,0.0
4230.0,0.0,0.0,29.0,0.4,0.0
4231.0,26.0,26.0,30.0,0.4,24.606664199358164
4232.0,151.0,137.0,32.0,0.5,140.30716750508924
4233.0,378.0,248.0,35.0,0.5,343.9050161821514
4234.0,643.0,249.0,37.0,0.4,582.5307236457288
4235.0,798.0,257.0,39.0,0.4,730.0919823564209
4236.0,902.0,271.0,41.0,0.4,827.6107387535785
4237.0,759.0,425.0,42.0,0.4,701.9848271929117
4238.0,925.0,274.0,43.0,0.4,828.7771748343291
4239.0,841.0,263.0,42.0,0.4,728.0609465979414
4240.0,701.0,243.0,40.0,0.4,568.1022108049832
4241.0,520.0,212.0,38.0,0.5,363.13641415277795
4242.0,316.0,174.0,36.0,0.5,123.24361702306211
4243.0,109.0,92.0,34.0,0.5,-4838593.660709452
4244.0,0.0,0.0,33.0,0.5,0.0
4245.0,0.0,0.0,32.0,0.5,0.0
4246.0,0.0,0.0,31.0,0.6,0.0
4247.0,0.0,0.0,31.0,0.6,0.0
4248.0,0.0,0.0,30.0,0.6,0.0
4249.0,0.0,0.0,29.0,0.6,0.0
4250.0,0.0,0.0,29.0,0.6,0.0
4251.0,0.0,0.0,29.0,0.6,0.0
4252.0,0.0,0.0,28.0,0.5,0.0
4253.0,0.0,0.0,28.0,0.5,0.0
4254.0,0.0,0.0,28.0,0.5,0.0
4255.0,11.0,11.0,29.0,0.5,10.41051177665153
4256.0,125.0,121.0,31.0,0.5,117.55805617996184
4257.0,363.0,250.0,32.0,0.5,331.53133931102917
4258.0,592.0,282.0,34.0,0.5,539.8645391560431
4259.0,740.0,290.0,34.0,0.5,679.5286774951476
4260.0,904.0,272.0,35.0,0.6,829.6280828728089
4261.0,949.0,277.0,35.0,0.6,865.4796550620653
4262.0,929.0,275.0,35.0,0.6,832.6099461632999
4263.0,846.0,264.0,35.0,0.6,732.6411001641359
4264.0,706.0,244.0,34.0,0.6,572.3911343389535
4265.0,523.0,213.0,33.0,0.6,365.6534477765374
4266.0,317.0,174.0,32.0,0.6,123.91863910320889
4267.0,105.0,90.0,31.0,0.6,-4257224.723816197
4268.0,0.0,0.0,30.0,0.5,0.0
4269.0,0.0,0.0,30.0,0.5,0.0
4270.0,0.0,0.0,29.0,0.6,0.0
4271.0,0.0,0.0,29.0,0.6,0.0
4272.0,0.0,0.0,29.0,0.6,0.0
4273.0,0.0,0.0,28.0,0.6,0.0
4274.0,0.0,0.0,28.0,0.6,0.0
4275.0,0.0,0.0,28.0,0.6,0.0
4276.0,0.0,0.0,27.0,0.6,0.0
4277.0,0.0,0.0,27.0,0.6,0.0
4278.0,0.0,0.0,27.0,0.6,0.0
4279.0,49.0,47.0,28.0,0.6,45.64840494194003
4280.0,210.0,157.0,29.0,0.6,188.9014445708982
4281.0,323.0,268.0,31.0,0.6,299.8526094630102
4282.0,488.0,341.0,32.0,0.6,452.2057208959709
4283.0,439.0,396.0,33.0,0.6,413.49723249329844
4284.0,565.0,437.0,34.0,0.5,529.5120795840309
4285.0,822.0,346.0,34.0,0.5,754.9926627118095
4286.0,847.0,320.0,34.0,0.5,764.3002517622675
4287.0,680.0,387.0,33.0,0.5,609.4955066310896
4288.0,574.0,345.0,33.0,0.4,495.9789983571699
4289.0,495.0,255.0,32.0,0.4,368.77550516711017
4290.0,231.0,190.0,31.0,0.4,168.40319001113005
4291.0,100.0,91.0,30.0,0.3,-2547151.643996466
4292.0,0.0,0.0,30.0,0.3,0.0
4293.0,0.0,0.0,30.0,0.4,0.0
4294.0,0.0,0.0,29.0,0.4,0.0
4295.0,0.0,0.0,29.0,0.4,0.0
4296.0,0.0,0.0,29.0,0.5,0.0
4297.0,0.0,0.0,28.0,0.5,0.0
4298.0,0.0,0.0,28.0,0.5,0.0
4299.0,0.0,0.0,28.0,0.5,0.0
4300.0,0.0,0.0,28.0,0.5,0.0
4301.0,0.0,0.0,27.0,0.5,0.0
4302.0,0.0,0.0,27.0,0.4,0.0
4303.0,52.0,49.0,28.0,0.4,48.1237789572078
4304.0,226.0,151.0,29.0,0.5,199.96837633285674
4305.0,387.0,246.0,31.0,0.5,351.3318656539588
4306.0,310.0,279.0,32.0,0.5,291.3633686330228
4307.0,573.0,400.0,32.0,0.5,534.3993309222161
4308.0,644.0,432.0,33.0,0.5,600.9408638085566
4309.0,807.0,373.0,33.0,0.5,743.0130203011447
4310.0,721.0,405.0,34.0,0.5,660.1583099689818
4311.0,768.0,285.0,34.0,0.5,671.0244395613414
4312.0,590.0,337.0,34.0,0.5,506.4238263292099
4313.0,410.0,293.0,33.0,0.5,339.64082781102724
4314.0,300.0,189.0,32.0,0.5,148.68357020901186
4315.0,78.0,75.0,31.0,0.5,-846669.3571976108
4316.0,0.0,0.0,30.0,0.5,0.0
4317.0,0.0,0.0,29.0,0.5,0.0
4318.0,0.0,0.0,29.0,0.5,0.0
4319.0,0.0,0.0,29.0,0.5,0.0
4320.0,0.0,0.0,28.0,0.5,0.0
4321.0,0.0,0.0,28.0,0.5,0.0
4322.0,0.0,0.0,28.0,0.5,0.0
4323.0,0.0,0.0,27.0,0.5,0.0
4324.0,0.0,0.0,27.0,0.4,0.0
4325.0,0.0,0.0,27.0,0.4,0.0
4326.0,0.0,0.0,27.0,0.4,0.0
4327.0,36.0,36.0,28.0,0.3,34.070765814495914
4328.0,191.0,149.0,29.0,0.4,172.9788474241162
4329.0,412.0,236.0,31.0,0.4,371.34630564283964
4330.0,466.0,343.0,32.0,0.4,433.0438421177532
4331.0,752.0,297.0,34.0,0.4,691.124539800353
4332.0,757.0,386.0,34.0,0.4,701.6392391301858
4333.0,744.0,433.0,35.0,0.4,689.4229369174338
4334.0,745.0,415.0,35.0,0.4,682.0851989584903
4335.0,745.0,313.0,35.0,0.3,655.4803497362124
4336.0,598.0,331.0,34.0,0.3,511.41123458578284
4337.0,525.0,213.0,34.0,0.3,368.43306222337543
4338.0,319.0,174.0,32.0,0.3,126.15180158550662
4339.0,96.0,85.0,31.0,0.3,-3096232.0203507394
4340.0,0.0,0.0,30.0,0.3,0.0
4341.0,0.0,0.0,30.0,0.3,0.0
4342.0,0.0,0.0,29.0,0.3,0.0
4343.0,0.0,0.0,28.0,0.3,0.0
4344.0,0.0,0.0,28.0,0.3,0.0
4345.0,0.0,0.0,28.0,0.3,0.0
4346.0,0.0,0.0,27.0,0.3,0.0
4347.0,0.0,0.0,27.0,0.3,0.0
4348.0,0.0,0.0,27.0,0.3,0.0
4349.0,0.0,0.0,27.0,0.3,0.0
4350.0,0.0,0.0,27.0,0.4,0.0
4351.0,42.0,42.0,28.0,0.4,39.74922678357857
4352.0,232.0,145.0,30.0,0.4,203.46851431809165
4353.0,444.0,203.0,32.0,0.4,394.87190538470105
4354.0,635.0,242.0,34.0,0.3,575.6379343946115
4355.0,791.0,267.0,36.0,0.3,725.159749730795
4356.0,897.0,282.0,36.0,0.3,824.7170509256041
4357.0,941.0,288.0,37.0,0.3,860.0606062674168
4358.0,575.0,419.0,36.0,0.3,533.4207275396325
4359.0,650.0,371.0,35.0,0.3,583.3689825156557
4360.0,579.0,343.0,35.0,0.3,500.0385923111444
4361.0,250.0,228.0,34.0,0.3,227.59062129152872
4362.0,308.0,181.0,33.0,0.3,138.33621743831932
4363.0,110.0,91.0,32.0,0.3,-5333900.286120178
4364.0,0.0,0.0,31.0,0.3,0.0
4365.0,0.0,0.0,30.0,0.3,0.0
4366.0,0.0,0.0,30.0,0.3,0.0
4367.0,0.0,0.0,29.0,0.3,0.0
4368.0,0.0,0.0,29.0,0.3,0.0
4369.0,0.0,0.0,28.0,0.3,0.0
4370.0,0.0,0.0,28.0,0.3,0.0
4371.0,0.0,0.0,28.0,0.3,0.0
4372.0,0.0,0.0,27.0,0.3,0.0
4373.0,0.0,0.0,27.0,0.3,0.0
4374.0,0.0,0.0,27.0,0.3,0.0
4375.0,49.0,47.0,29.0,0.3,45.64706797409046
4376.0,231.0,145.0,30.0,0.3,202.74322253664053
4377.0,442.0,202.0,32.0,0.3,393.20261408743914
4378.0,634.0,241.0,32.0,0.4,574.892993358946
4379.0,790.0,267.0,33.0,0.4,724.5355675171561
4380.0,895.0,282.0,33.0,0.4,823.2483878301294
4381.0,865.0,285.0,34.0,0.3,791.9055093764107
4382.0,871.0,270.0,34.0,0.3,783.2855298806365
4383.0,770.0,255.0,34.0,0.3,670.5070517010408
4384.0,610.0,313.0,33.0,0.3,517.3596844187815
4385.0,521.0,220.0,32.0,0.2,370.4098839065318
4386.0,303.0,175.0,32.0,0.2,133.1604451611461
4387.0,110.0,91.0,30.0,0.2,-5320055.990629755
4388.0,0.0,0.0,30.0,0.2,0.0
4389.0,0.0,0.0,29.0,0.3,0.0
4390.0,0.0,0.0,29.0,0.3,0.0
4391.0,0.0,0.0,28.0,0.3,0.0
4392.0,0.0,0.0,28.0,0.3,0.0
4393.0,0.0,0.0,27.0,0.3,0.0
4394.0,0.0,0.0,27.0,0.3,0.0
4395.0,0.0,0.0,27.0,0.3,0.0
4396.0,0.0,0.0,27.0,0.3,0.0
4397.0,0.0,0.0,27.0,0.2,0.0
4398.0,0.0,0.0,27.0,0.2,0.0
4399.0,48.0,46.0,28.0,0.2,44.700902958117375
4400.0,201.0,160.0,30.0,0.2,182.67994986616327
4401.0,356.0,268.0,32.0,0.2,327.7649552347209
4402.0,402.0,326.0,33.0,0.1,375.6410089119701
4403.0,194.0,187.0,34.0,0.0,183.29816016424527
4404.0,279.0,272.0,35.0,0.0,263.7811492718184
4405.0,431.0,364.0,36.0,0.1,404.8597018724963
4406.0,916.0,317.0,36.0,0.1,826.4828676800746
4407.0,844.0,275.0,36.0,0.1,734.990345579707
4408.0,706.0,254.0,35.0,0.0,577.5294184892649
4409.0,525.0,221.0,35.0,0.0,373.6334624119659
4410.0,309.0,173.0,34.0,0.0,130.02584741522043
4411.0,101.0,88.0,33.0,0.0,-3630792.8640939984
4412.0,0.0,0.0,31.0,0.0,0.0
4413.0,0.0,0.0,31.0,0.1,0.0
4414.0,0.0,0.0,30.0,0.1,0.0
4415.0,0.0,0.0,30.0,0.2,0.0
4416.0,0.0,0.0,29.0,0.2,0.0
4417.0,0.0,0.0,28.0,0.2,0.0
4418.0,0.0,0.0,28.0,0.2,0.0
4419.0,0.0,0.0,27.0,0.2,0.0
4420.0,0.0,0.0,27.0,0.2,0.0
4421.0,0.0,0.0,27.0,0.2,0.0
4422.0,0.0,0.0,27.0,0.1,0.0
4423.0,40.0,40.0,28.0,0.1,37.85640646055102
4424.0,222.0,146.0,32.0,0.0,196.15685555835992
4425.0,429.0,190.0,35.0,0.0,381.2949742065536
4426.0,641.0,243.0,38.0,0.0,581.6865325704555
4427.0,800.0,269.0,40.0,0.1,734.3080084428692
4428.0,907.0,284.0,41.0,0.1,835.0311170784348
4429.0,954.0,290.0,42.0,0.1,873.2106075958542
4430.0,935.0,288.0,42.0,0.1,841.776134191123
4431.0,852.0,277.0,42.0,0.1,742.489413623235
4432.0,713.0,256.0,41.0,0.1,583.7958385462649
4433.0,509.0,206.0,40.0,0.1,359.57881111568656
4434.0,304.0,175.0,39.0,0.1,134.37794600205663
4435.0,101.0,88.0,37.0,0.1,-3621837.863793416
4436.0,0.0,0.0,35.0,0.1,0.0
4437.0,0.0,0.0,34.0,0.1,0.0
4438.0,0.0,0.0,33.0,0.1,0.0
4439.0,0.0,0.0,33.0,0.1,0.0
4440.0,0.0,0.0,32.0,0.1,0.0
4441.0,0.0,0.0,31.0,0.1,0.0
4442.0,0.0,0.0,30.0,0.1,0.0
4443.0,0.0,0.0,30.0,0.1,0.0
4444.0,0.0,0.0,29.0,0.1,0.0
4445.0,0.0,0.0,29.0,0.1,0.0
4446.0,0.0,0.0,28.0,0.0,0.0
4447.0,42.0,40.0,30.0,0.0,39.02365814412475
4448.0,220.0,145.0,33.0,0.0,194.50017936972736
4449.0,428.0,189.0,37.0,0.0,380.52186259904556
4450.0,641.0,243.0,40.0,0.1,581.9709615520622
4451.0,800.0,269.0,42.0,0.1,734.6883448164424
4452.0,908.0,284.0,43.0,0.1,836.4033950370872
4453.0,953.0,290.0,43.0,0.1,872.8414481804037
4454.0,933.0,287.0,43.0,0.1,840.5410006897345
4455.0,849.0,276.0,43.0,0.1,740.510090361496
4456.0,709.0,254.0,42.0,0.2,581.0850993869346
4457.0,509.0,205.0,40.0,0.2,359.8843296919938
4458.0,304.0,175.0,38.0,0.3,135.08016932051845
4459.0,106.0,90.0,36.0,0.3,-4446987.721279745
4460.0,0.0,0.0,34.0,0.4,0.0
4461.0,0.0,0.0,33.0,0.4,0.0
4462.0,0.0,0.0,32.0,0.3,0.0
4463.0,0.0,0.0,31.0,0.3,0.0
4464.0,0.0,0.0,31.0,0.2,0.0
4465.0,0.0,0.0,30.0,0.2,0.0
4466.0,0.0,0.0,30.0,0.2,0.0
4467.0,0.0,0.0,29.0,0.2,0.0
4468.0,0.0,0.0,29.0,0.1,0.0
4469.0,0.0,0.0,29.0,0.1,0.0
4470.0,0.0,0.0,29.0,0.1,0.0
4471.0,45.0,43.0,30.0,0.1,41.863868603794195
4472.0,214.0,141.0,33.0,0.1,189.24554705546115
4473.0,427.0,189.0,37.0,0.0,379.86923584391826
